Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	36	18	18	2	2	0
0.00041	42	21	21	2	2	0
0.00081	54	27	27	2	2	0
0.00084	56	28	28	2	2	0
0.00094	58	29	29	2	2	0
0.001	58	30	29	2	2	0
0.00161	66	34	32	3	3	0
0.00199	70	37	34	3	3	0
0.00201	76	42	36	3	3	0
0.00221	76	45	35	6	3	0.321328
0.00241	79	48	36	6	3	0.260998
0.00261	79	52	36	6	3	0.209949
0.00281	85	55	39	6	3	0.166193
0.00298	85	56	39	6	3	0.128271
0.003	87	58	40	6	3	0.0950892
0.00321	87	59	40	6	3	0.0658112
0.00332	89	60	41	6	3	0.0397863
0.00361	89	61	41	6	3	0.0165009
0.00363	92	62	42	6	3	-0.00445597
0.004	101	68	46	6	3	-0.0155164
0.00414	101	69	46	6	3	-0.026577
0.0042	103	70	47	6	3	-0.0376375
0.00441	105	71	48	6	3	-0.0486981
0.0048	107	72	49	6	3	-0.0597586
0.00482	115	76	53	6	3	-0.0708186
0.00561	119	78	55	6	3	-0.0818787
0.00564	123	80	57	6	3	-0.0929385
0.00601	123	81	57	6	3	-0.103999
0.00605	126	82	58	6	4	-0.0963412
0.00641	136	87	63	6	4	-0.0882751
0.00643	140	90	65	6	4	-0.0797741
0.00682	143	91	66	6	4	-0.0708026
0.00684	145	92	67	6	4	-0.0613178
0.00722	153	96	71	6	4	-0.0512478
0.00764	155	98	72	6	4	-0.0405875
0.00803	161	101	75	6	4	-0.0292095
0.00883	165	103	77	6	4	-0.0170905
0.00887	167	104	78	6	4	-0.0041918
0.00967	169	105	79	6	4	-0.00412369
0.00969	169	106	79	6	4	-0.00412369
0.01045	171	107	80	6	4	-0.00403803
0.0105	171	108	80	6	4	0.00333568
0.01053	173	109	81	6	4	0.0108171
0.01126	179	112	84	6	4	0.018711
0.0113	179	113	84	6	4	0.0260847
0.01166	182	114	85	6	4	0.0337278
0.01206	184	115	86	6	4	0.0414404
0.0122	186	116	87	6	4	0.04924
0.01247	189	118	88	6	4	0.0571493
0.01249	189	119	88	6	4	0.064523
0.01287	195	122	90	7	4	0.0656796
0.01289	201	125	93	7	4	0.0694048
0.01291	201	126	93	7	4	0.0578288
0.01307	201	127	93	7	4	0.0466147
0.01329	203	128	94	7	4	0.0378513
0.01332	205	129	95	7	4	0.0299538
0.01368	207	130	96	7	4	0.023042
0.01371	211	132	98	7	4	0.0224667
0.01376	211	133	98	7	4	0.0128299
0.0141	216	135	100	8	4	0.00648765
0.01412	216	136	100	8	4	-0.00846749
0.01418	217	137	100	8	5	-0.00549322
0.01437	220	138	101	8	5	0.00763759
0.01452	222	139	102	8	5	0.0232744
0.01454	222	140	102	8	5	0.0264038
0.01471	222	141	102	8	5	0.0295877
0.01492	222	143	102	8	5	0.0328274
0.01502	223	144	102	8	5	0.0361245
0.01531	225	146	103	8	5	0.0550432
0.01538	225	148	103	8	5	0.0642925
0.0154	228	149	104	8	5	0.0858388
0.01542	228	150	104	8	5	0.0784651
0.01551	229	151	104	8	5	0.0697746
0.01553	229	152	103	8	5	0.0374319
0.01573	231	154	104	8	5	0.0435057
0.01579	231	155	104	8	5	0.0303713
0.01613	232	156	104	8	5	0.0206933
0.01615	234	157	105	8	5	0.0346079
0.0162	234	158	105	8	5	0.0249299
0.01623	235	159	105	8	6	0.0277782
0.01638	235	160	104	8	6	0.00284134
0.01653	237	163	104	9	7	0.00380329
0.01655	240	164	105	9	8	0.036635
0.01657	240	165	105	9	8	0.0496072
0.01662	240	166	105	9	8	0.0699231
0.01672	243	167	106	10	8	0.112876
0.01677	243	168	106	10	8	0.123466
0.01696	247	171	108	10	8	0.211386
0.01701	247	172	107	10	8	0.184602
0.01703	251	174	108	11	10	0.24719
0.01707	253	176	109	11	10	0.318345
0.0172	253	177	109	11	10	0.338852
0.01736	254	179	109	12	10	0.345468
0.01738	256	182	109	14	10	0.336688
0.01755	256	183	109	14	10	0.3283
0.01758	257	184	109	14	11	0.33399
0.01761	257	185	109	14	11	0.339658
0.01777	258	187	109	15	11	0.345094
0.01783	261	190	110	16	11	0.401736
0.01787	261	191	110	16	11	0.395113
0.01797	261	192	110	16	11	0.388841
0.01802	261	193	110	16	11	0.382894
0.01818	263	195	111	16	11	0.446729
0.01825	264	196	111	16	11	0.450716
0.0184	264	197	111	16	11	0.45039
0.0185	264	198	111	16	11	0.446036
0.0186	266	200	111	18	11	0.430782
0.01862	268	201	112	18	11	0.495385
0.01864	268	203	112	18	11	0.491173
0.01882	268	204	112	18	11	0.487062
0.01904	268	205	112	18	11	0.483047
0.01907	268	206	112	18	11	0.483841
0.01909	268	207	112	18	11	0.484618
0.0192	271	208	113	18	12	0.575386
0.01941	275	210	115	18	12	0.755308
0.01943	275	211	115	18	12	0.770243
0.01951	278	213	116	19	12	0.863773
0.01955	279	214	116	20	12	0.876771
0.01959	279	217	116	20	12	0.89203
0.01961	279	218	116	20	12	0.907231
0.01971	281	220	116	22	12	0.907689
0.01974	281	221	116	22	12	0.908136
0.01981	284	223	117	23	12	0.975745
0.01986	285	226	117	24	12	0.966834
0.01989	286	227	117	25	12	1.07291
0.01993	286	228	117	25	12	1.17224
0.01999	287	229	117	26	12	1.27128
0.02004	288	231	117	27	12	1.3663
0.02023	288	232	117	27	12	1.46313
0.02025	292	234	118	27	13	1.62106
0.02028	292	236	118	27	13	1.73092
0.0203	296	238	119	29	13	1.86306
0.02035	296	239	119	29	13	1.9595
0.02037	296	240	118	42	6	1.67063
0.02054	296	241	118	42	6	1.50425
0.02065	298	242	118	44	6	1.37308
0.02068	299	244	118	45	6	1.27331
0.02071	301	246	118	47	6	1.19094
0.02075	301	248	118	47	6	1.12727
0.02077	301	249	118	47	6	1.07408
0.02083	302	251	118	47	6	1.03036
0.02087	302	252	118	47	6	0.994836
0.02091	302	253	118	47	6	0.969421
0.02104	303	256	118	48	6	0.973159
0.02106	306	258	119	49	6	1.01252
0.02108	311	261	121	50	6	1.04845
0.0211	312	264	120	51	6	1.03865
0.02113	316	267	121	52	6	1.05268
0.02115	317	269	121	52	6	1.05519
0.02117	317	270	121	52	6	1.05855
0.0212	320	273	122	52	6	1.06818
0.02123	321	276	121	57	6	1.06041
0.02127	322	277	121	58	6	1.0573
0.02129	322	278	121	58	6	1.05602
0.02135	324	279	122	58	6	1.06021
0.02145	325	281	122	59	6	1.05985
0.02148	326	282	122	60	6	1.0595
0.0215	326	285	122	60	6	1.05998
0.02155	327	286	122	61	6	1.05887
0.02162	327	287	121	63	6	1.05013
0.02165	328	289	121	64	6	1.04462
0.02171	330	291	121	66	6	1.04008
0.02179	333	292	122	67	6	1.04025
0.02187	335	294	123	67	6	1.03804
0.02189	340	301	124	68	6	1.03347
0.02191	341	305	124	69	6	1.02808
0.02193	341	309	123	69	6	1.0239
0.02195	343	310	124	69	6	1.02039
0.02197	343	311	124	69	6	1.01733
0.02201	343	312	124	69	6	1.01557
0.02205	343	313	124	69	6	1.01445
0.02207	344	316	124	70	6	1.0133
0.02209	345	318	124	71	6	1.01217
0.02227	347	320	125	71	6	1.0111
0.02229	347	321	125	71	6	1.01058
0.02231	348	324	125	72	6	1.00945
0.02233	348	327	125	72	6	1.00895
0.02235	348	329	125	72	6	1.00908
0.02238	348	331	125	72	6	1.01045
0.02241	349	333	125	72	6	1.01182
0.02243	349	334	125	72	6	1.01318
0.02246	350	338	125	73	6	1.01452
0.02248	350	339	125	73	6	1.01705
0.0225	350	340	125	73	6	1.0214
0.02252	350	341	125	73	6	1.02573
0.02254	351	342	125	74	6	1.03064
0.02267	352	343	125	75	6	1.03493
0.0227	354	347	125	77	6	1.03737
0.02272	357	350	126	77	6	1.04038
0.02275	358	352	126	77	6	1.04573
0.02277	359	354	126	78	6	1.0504
0.02279	360	358	126	79	6	1.05442
0.02282	361	361	125	82	6	1.05482
0.02284	363	363	126	82	6	1.05751
0.02287	363	364	125	84	6	1.05838
0.02292	365	366	125	85	6	1.05979
0.02309	366	369	125	86	6	1.06062
0.02311	369	374	126	87	6	1.06145
0.02314	371	378	125	91	6	1.05895
0.02316	372	382	125	92	6	1.05547
0.02318	372	385	125	92	6	1.05264
0.02324	372	386	125	92	6	1.05043
0.02329	372	389	124	96	6	1.04623
0.02331	373	390	124	97	6	1.04171
0.02337	375	392	124	99	6	1.03637
0.02346	375	393	124	99	6	1.03214
0.0235	375	398	124	99	6	1.0285
0.02352	377	400	124	101	6	1.02358
0.02355	380	403	125	101	6	1.02059
0.02357	383	410	126	101	6	1.01805
0.0236	383	414	126	101	6	1.01556
0.02363	384	416	126	102	6	1.01269
0.02366	385	417	126	103	6	1.01067
0.02368	385	418	126	103	6	1.01216
0.02371	386	421	126	104	6	1.01361
0.02373	386	422	126	104	6	1.01547
0.02375	386	424	126	104	6	1.01732
0.02379	386	425	126	104	6	1.01997
0.02381	386	427	126	104	6	1.02303
0.02389	386	428	126	104	6	1.02651
0.02391	387	429	126	105	6	1.02912
0.02393	387	432	126	105	6	1.03213
0.02395	389	442	125	112	6	1.01754
0.02397	389	444	125	112	6	1.00319
0.02399	390	448	125	113	6	0.988679
0.02401	392	451	126	113	6	0.974718
0.02403	392	454	126	113	6	0.961292
0.02405	393	456	126	114	6	0.943423
