Threshold	Nodes	Edges	Clusters	LargestCluster	SecondLargestCluster	Score
1e-05	15	9	7	3	2	0
0.00069	21	12	10	3	2	0
0.00136	25	14	12	3	2	0
0.00169	27	15	13	3	2	-0.319252
0.0018	29	16	14	3	2	-0.614922
0.00203	29	17	14	3	2	-0.910617
0.00236	32	18	15	3	3	-0.749189
0.0027	36	20	17	3	3	-0.550999
0.00281	36	21	17	3	3	-0.314442
0.00337	41	25	19	3	3	0.39871
0.00371	41	26	19	3	3	0.694406
0.00382	42	27	19	3	3	0.916178
0.00405	47	32	20	4	3	1.17037
0.00439	50	34	21	4	3	1.71429
0.00472	52	39	21	5	4	1.90115
0.00506	53	40	21	6	4	1.73183
0.00539	56	45	21	7	4	1.48618
0.00562	56	46	21	7	4	0.942097
0.00607	59	51	22	7	4	0.461708
0.00641	59	54	22	7	4	0.0772809
0.00675	60	57	21	7	6	0.201793
0.00686	60	58	21	7	6	0.465121
0.00708	62	61	21	8	7	0.814496
0.00742	62	63	21	8	7	1.25572
0.0081	63	67	21	9	7	1.18127
0.00813	64	75	20	9	7	0.853265
0.00844	66	78	21	9	7	1.43549
0.00848	66	79	21	9	7	1.54532
0.00879	66	81	20	11	7	1.00157
0.00881	67	82	20	11	7	0.931538
0.00915	68	83	20	11	7	0.868174
0.00946	69	86	20	12	7	0.665411
0.00982	69	87	20	12	7	0.680839
0.01015	70	91	20	12	7	0.69561
0.01048	71	95	20	12	7	0.709766
0.0106	72	96	20	13	7	0.650928
0.01081	74	100	20	13	7	0.949279
0.01083	74	102	19	13	7	0.850951
0.01119	74	104	19	13	7	1.12658
0.01149	74	105	18	18	7	0.702007
0.01151	74	108	18	18	7	0.430911
0.01154	74	109	18	18	7	0.200277
0.01162	74	110	18	18	7	0.00167518
0.01185	74	111	18	18	7	-0.109211
0.01218	74	113	18	18	7	-0.220097
0.0122	74	115	18	18	7	-0.28786
0.01222	75	116	18	18	8	-0.16684
0.01252	75	117	18	18	8	-0.0377509
0.01255	76	118	18	19	8	0.0167674
0.01265	76	119	18	19	8	0.0736012
0.01286	76	122	18	19	8	0.0371587
0.01288	76	129	18	19	8	0.00167518
0.01291	76	130	18	19	8	0.00167518
0.01321	76	132	18	19	8	0.00167518
0.01354	78	133	19	19	8	0.103015
0.01356	78	135	19	19	8	0.103015
0.01358	78	136	19	19	8	0.103015
0.0139	78	138	19	19	8	0.103015
0.01392	78	140	19	19	8	0.103015
0.01396	78	143	19	19	8	0.103015
0.01402	78	144	19	19	8	0.103015
0.01422	78	146	19	19	8	0.103015
0.01426	78	150	19	19	8	0.103015
0.01457	78	152	19	19	8	0.103015
0.0149	78	154	19	19	8	0.149703
0.01492	78	155	19	19	8	0.196392
0.01495	79	159	19	19	8	0.243081
0.01497	80	160	19	20	8	0.2067
0.01506	80	161	19	20	8	0.171252
0.01524	80	162	19	20	8	0.136701
0.01527	80	163	19	20	8	0.103015
0.0153	80	165	19	20	8	0.103015
0.01561	80	167	19	20	8	0.103015
0.01563	80	169	19	20	8	0.103015
0.01566	80	171	19	20	8	0.103015
0.01573	80	172	19	20	8	0.103015
0.01593	80	175	19	20	8	0.103015
0.016	80	176	19	20	8	0.103015
0.01605	80	177	19	20	8	0.103015
0.01608	80	180	19	20	8	0.103015
0.01628	81	185	18	20	8	0.00167518
0.0163	81	190	18	20	8	0.00167518
0.01632	81	192	18	20	8	0.00167518
0.01635	83	193	19	20	8	0.103015
0.01637	83	194	19	20	8	0.103015
0.01661	83	195	19	20	8	0.103015
0.01663	83	196	19	20	8	0.103015
0.01698	83	198	19	20	8	0.103015
0.01712	85	199	20	20	8	0.487994
0.01723	85	200	20	20	8	0.487994
0.01732	85	201	20	20	8	0.487994
0.01735	85	202	20	20	8	0.487994
0.01747	85	204	20	20	8	0.487994
0.01765	85	206	20	20	8	0.487994
0.01767	85	208	20	20	8	0.487994
0.01769	86	210	20	20	8	0.487994
0.01772	86	214	20	20	8	0.487994
0.018	86	215	20	20	8	0.487994
0.01802	86	216	20	20	8	0.487994
0.01805	86	217	20	20	8	0.487994
0.01807	86	218	20	20	8	0.487994
0.01816	86	220	20	20	8	0.487994
0.01834	86	223	20	20	8	0.487994
0.01836	86	226	20	20	8	0.487994
0.01839	87	228	20	20	8	0.487994
0.01872	87	229	20	20	8	0.487994
0.01904	87	230	20	20	8	0.487994
0.01907	87	231	20	20	8	0.487994
0.01913	88	232	20	20	8	0.487994
0.01937	88	233	20	20	8	0.487994
0.01939	88	235	20	20	8	0.487994
0.01973	88	237	20	20	8	0.487994
0.01977	88	238	20	20	8	0.487994
0.0198	88	243	20	20	8	0.487994
0.01982	88	245	20	20	8	0.487994
0.01984	88	246	19	20	8	0.103015
0.02009	88	249	19	20	8	0.103015
0.02012	88	250	19	20	8	0.103015
0.02018	88	251	19	20	8	0.103015
0.02021	88	252	19	20	8	0.103015
0.02026	88	253	19	20	8	0.103015
0.02042	88	256	19	20	8	0.103015
0.02044	88	258	19	20	8	0.103015
0.02047	88	261	18	20	8	0.00167518
0.02051	88	262	18	20	8	0.00167518
0.0206	88	263	18	20	8	0.00167518
0.02077	88	265	18	20	8	0.00167518
0.02079	90	266	19	20	8	0.103015
0.02083	90	267	19	20	8	0.103015
0.02085	90	268	19	20	8	0.103015
0.0211	90	269	19	20	8	0.103015
0.02114	90	273	19	20	8	0.103015
0.02121	90	274	19	20	8	0.103015
0.02123	90	276	19	20	8	0.103015
0.02149	90	278	19	20	8	0.103015
0.02153	90	279	19	20	8	0.103015
0.0216	90	280	19	20	8	0.103015
0.02183	91	284	19	20	8	0.103015
0.0219	91	286	19	20	8	0.103015
0.02194	91	288	19	20	8	0.103015
0.02219	91	289	19	20	8	0.103015
0.02251	91	291	19	20	8	0.103015
0.02254	91	292	19	20	8	0.103015
0.02258	92	293	19	20	8	0.103015
0.02261	92	295	19	20	8	0.236078
0.02293	92	296	19	20	8	0.369141
0.02295	92	297	19	20	8	0.502204
0.02298	92	298	18	23	8	0.290246
0.02322	92	299	18	23	8	0.187345
0.02325	92	301	18	23	8	0.0913807
0.02328	92	302	18	23	8	0.00167518
0.02331	92	304	18	23	8	0.00167518
0.02333	92	305	18	23	8	0.00167518
0.02362	92	306	18	23	8	0.00167518
0.02392	92	307	18	23	8	0.00167518
0.02402	92	308	18	23	8	0.00167518
0.02436	92	309	18	23	8	0.00167518
0.02438	92	310	18	23	8	0.00167518
0.02464	92	312	18	23	8	0.00167518
0.02498	92	314	18	23	8	0.00167518
0.0251	92	315	18	23	8	0.00167518
0.02531	92	316	18	23	8	0.00167518
0.02578	92	317	18	23	8	0.00167518
0.02603	93	319	18	23	8	0.00167518
0.02606	93	320	18	23	8	0.00167518
0.02609	94	321	18	23	8	0.00167518
0.02612	94	323	18	23	8	0.00167518
0.02634	94	324	18	23	8	0.00167518
0.02647	94	326	18	23	8	0.00167518
0.0265	94	327	18	23	8	0.00167518
0.02667	94	328	18	23	8	0.00167518
0.02669	94	330	18	23	8	0.00167518
0.02673	94	331	18	23	8	0.00167518
0.0268	94	334	18	23	8	0.00167518
0.02702	94	335	18	23	8	0.00167518
0.02707	94	336	18	23	8	0.00167518
0.02713	94	337	18	23	8	0.00167518
0.02717	94	339	18	23	8	0.00167518
0.02741	94	341	18	23	8	0.00167518
0.02748	94	342	18	23	8	0.00167518
0.02751	95	343	18	23	8	0.00167518
0.02783	95	344	18	23	8	0.00167518
0.02789	95	345	18	23	8	0.00167518
0.02811	95	346	18	23	8	0.00167518
0.02816	95	347	18	23	8	0.00167518
0.02851	95	348	18	23	8	0.00167518
0.02857	95	349	18	23	8	0.00167518
0.02879	95	350	18	23	8	0.00167518
0.02881	96	351	18	23	8	0.00167518
0.02886	96	352	18	23	8	0.00167518
0.02889	96	353	18	23	8	0.00167518
0.02892	96	355	18	23	8	0.00167518
0.02926	96	356	18	23	8	0.00167518
0.02953	97	357	18	23	8	0.00167518
0.02988	97	360	18	23	8	0.00167518
0.02997	97	361	18	23	8	0.00167518
0.03024	97	362	18	23	8	0.00167518
0.03029	97	363	18	23	8	0.00167518
0.03034	97	364	18	23	8	0.00167518
0.03043	97	365	18	23	8	0.00167518
0.03054	97	366	18	23	8	0.00167518
0.03062	97	367	18	23	8	0.00167518
0.03067	97	369	18	23	8	-0.294021
0.03069	97	370	18	23	8	-0.589716
0.03095	97	371	18	23	8	-0.885412
0.03098	97	372	17	23	12	-0.744545
0.03105	97	373	17	23	12	-0.550999
0.03107	97	374	17	23	12	-0.314442
0.03131	97	375	17	23	12	-0.0187461
0.03134	97	377	17	23	12	-0.0869836
0.03143	97	378	17	23	12	-0.155221
0.0316	97	379	17	23	12	-0.223459
0.03163	98	380	17	23	13	-0.175291
0.03168	98	383	17	23	13	-0.125197
